s0_level,global_index,value,degree,minimal_polynomial
5,undetermined,5.29109,8,1-4 t-7 t^2+5 t^4-7 t^6-4 t^7+t^8
5,undetermined,5.29122,10,1-4 t-7 t^2+4 t^4+3 t^5+4 t^6-7 t^8-4 t^9+t^10
5,undetermined,5.29182,6,1-5 t-8 t^3-5 t^5+t^6
5,undetermined,5.29231,10,1-5 t-2 t^2+3 t^3-2 t^4-6 t^5-2 t^6+3 t^7-2 t^8-5 t^9+t^10
5,undetermined,5.29296,8,1-6 t+5 t^2-7 t^3+3 t^4-7 t^5+5 t^6-6 t^7+t^8
5,undetermined,5.29305,10,1-5 t-2 t^2+2 t^3+t^4+5 t^5+t^6+2 t^7-2 t^8-5 t^9+t^10
5,undetermined,5.2949,10,1-5 t-3 t^2+8 t^3-11 t^5+8 t^7-3 t^8-5 t^9+t^10
5,undetermined,5.29505,8,1-4 t-5 t^2-8 t^3-8 t^4-8 t^5-5 t^6-4 t^7+t^8
5,undetermined,5.29521,10,1-4 t-7 t^2+t^3-7 t^5+t^7-7 t^8-4 t^9+t^10
5,undetermined,5.29566,8,1-5 t-8 t^3-8 t^5-5 t^7+t^8
5,undetermined,5.29577,8,1-4 t-6 t^2-4 t^3-2 t^4-4 t^5-6 t^6-4 t^7+t^8
5,undetermined,5.29594,10,1-5 t-t^2-3 t^3-3 t^7-t^8-5 t^9+t^10
5,undetermined,5.29655,6,1-6 t+4 t^2-2 t^3+4 t^4-6 t^5+t^6
5,undetermined,5.29673,10,1-5 t-2 t^2+2 t^3+t^4+2 t^5+t^6+2 t^7-2 t^8-5 t^9+t^10
5,undetermined,5.29673,8,1-5 t-t^2-2 t^3-5 t^4-2 t^5-t^6-5 t^7+t^8
5,undetermined,5.29676,8,1-4 t-4 t^2-13 t^3-9 t^4-13 t^5-4 t^6-4 t^7+t^8
5,undetermined,5.29807,8,1-2 t-12 t^2-23 t^3-27 t^4-23 t^5-12 t^6-2 t^7+t^8
5,undetermined,5.29811,10,1-6 t+2 t^2+10 t^3-3 t^4-9 t^5-3 t^6+10 t^7+2 t^8-6 t^9+t^10
5,undetermined,5.29925,8,1-7 t+12 t^2-19 t^3+20 t^4-19 t^5+12 t^6-7 t^7+t^8
5,undetermined,5.29976,8,1-5 t-t^2-3 t^3-3 t^5-t^6-5 t^7+t^8
5,undetermined,5.30028,8,1-7 t+9 t^2+2 t^3-11 t^4+2 t^5+9 t^6-7 t^7+t^8
5,undetermined,5.30034,8,1-6 t+5 t^2-7 t^3+2 t^4-7 t^5+5 t^6-6 t^7+t^8
5,undetermined,5.30042,10,1-5 t-t^2-2 t^3-6 t^4+t^5-6 t^6-2 t^7-t^8-5 t^9+t^10
5,undetermined,5.30051,10,1-4 t-6 t^2-4 t^3-3 t^4-4 t^5-3 t^6-4 t^7-6 t^8-4 t^9+t^10
5,undetermined,5.30098,8,1-7 t+11 t^2-13 t^3+15 t^4-13 t^5+11 t^6-7 t^7+t^8
5,undetermined,5.30167,6,1-4 t-5 t^2-9 t^3-5 t^4-4 t^5+t^6
5,undetermined,5.30282,10,1-5 t-2 t^2+2 t^3+t^4-3 t^5+t^6+2 t^7-2 t^8-5 t^9+t^10
5,undetermined,5.30292,8,1-5 t-t^2-2 t^3-6 t^4-2 t^5-t^6-5 t^7+t^8
5,undetermined,5.30341,8,1-6 t+3 t^2+5 t^3-8 t^4+5 t^5+3 t^6-6 t^7+t^8
5,undetermined,5.30395,8,1-6 t+5 t^2-8 t^3+7 t^4-8 t^5+5 t^6-6 t^7+t^8
5,undetermined,5.30414,8,1-5 t-2 t^2+2 t^3+2 t^5-2 t^6-5 t^7+t^8
5,undetermined,5.30428,10,1-5 t-8 t^3-t^4-10 t^5-t^6-8 t^7-5 t^9+t^10
5,undetermined,5.30557,8,1-6 t+4 t^2-2 t^3+2 t^4-2 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.30578,8,1-4 t-8 t^2+3 t^3+14 t^4+3 t^5-8 t^6-4 t^7+t^8
5,undetermined,5.3066,10,1-6 t+4 t^2-2 t^3+t^4+3 t^5+t^6-2 t^7+4 t^8-6 t^9+t^10
5,undetermined,5.30671,8,1-3 t-9 t^2-14 t^3-14 t^4-14 t^5-9 t^6-3 t^7+t^8
5,undetermined,5.30698,10,1-6 t+3 t^2+4 t^3-t^4-6 t^5-t^6+4 t^7+3 t^8-6 t^9+t^10
5,undetermined,5.30732,8,1-5 t-2 t^2+t^3+5 t^4+t^5-2 t^6-5 t^7+t^8
5,undetermined,5.30765,6,1-5 t-t^2-3 t^3-t^4-5 t^5+t^6
5,undetermined,5.30771,10,1-6 t+3 t^2+4 t^3-2 t^4-t^5-2 t^6+4 t^7+3 t^8-6 t^9+t^10
5,undetermined,5.30858,10,1-4 t-6 t^2-5 t^3-t^4+5 t^5-t^6-5 t^7-6 t^8-4 t^9+t^10
5,undetermined,5.3089,10,1-5 t-3 t^2+7 t^3+2 t^4-5 t^5+2 t^6+7 t^7-3 t^8-5 t^9+t^10
5,undetermined,5.30939,8,1-6 t+4 t^2-t^3-4 t^4-t^5+4 t^6-6 t^7+t^8
5,undetermined,5.31005,8,1-7 t+11 t^2-13 t^3+14 t^4-13 t^5+11 t^6-7 t^7+t^8
5,undetermined,5.31018,8,1-4 t-5 t^2-8 t^3-11 t^4-8 t^5-5 t^6-4 t^7+t^8
5,undetermined,5.31054,8,1-5 t-2 t^2+2 t^3-t^4+2 t^5-2 t^6-5 t^7+t^8
5,undetermined,5.31125,8,1-6 t+3 t^2+5 t^3-9 t^4+5 t^5+3 t^6-6 t^7+t^8
5,undetermined,5.31128,8,1-6 t+5 t^2-8 t^3+6 t^4-8 t^5+5 t^6-6 t^7+t^8
5,undetermined,5.31141,8,1-4 t-6 t^2-4 t^3-5 t^4-4 t^5-6 t^6-4 t^7+t^8
5,undetermined,5.31212,8,1-5 t-t^2-3 t^3-2 t^4-3 t^5-t^6-5 t^7+t^8
5,undetermined,5.31263,10,1-5 t-3 t^2+7 t^3+2 t^4-8 t^5+2 t^6+7 t^7-3 t^8-5 t^9+t^10
5,undetermined,5.31298,10,1-7 t+10 t^2-4 t^3-11 t^4+18 t^5-11 t^6-4 t^7+10 t^8-7 t^9+t^10
5,undetermined,5.31316,8,1-6 t+4 t^2-2 t^3+t^4-2 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.31329,10,1-4 t-5 t^2-8 t^3-11 t^4-10 t^5-11 t^6-8 t^7-5 t^8-4 t^9+t^10
5,undetermined,5.31359,8,1-5 t-8 t^3-3 t^4-8 t^5-5 t^7+t^8
5,undetermined,5.31374,8,1-5 t-2 t^2+t^3+4 t^4+t^5-2 t^6-5 t^7+t^8
5,undetermined,5.31411,10,1-6 t+4 t^2-3 t^3+7 t^4-7 t^5+7 t^6-3 t^7+4 t^8-6 t^9+t^10
5,undetermined,5.31517,6,1-4 t-6 t^2-4 t^3-6 t^4-4 t^5+t^6
5,undetermined,5.31521,8,1-5 t-t^2-4 t^3+3 t^4-4 t^5-t^6-5 t^7+t^8
5,undetermined,5.31637,10,1-5 t-2 t^2+t^3+3 t^4+3 t^5+3 t^6+t^7-2 t^8-5 t^9+t^10
5,undetermined,5.31657,6,1-6 t+5 t^2-8 t^3+5 t^4-6 t^5+t^6
5,undetermined,5.31689,8,1-6 t+4 t^2-t^3-5 t^4-t^5+4 t^6-6 t^7+t^8
5,undetermined,5.3169,8,1-5 t-2 t^2+2 t^3-2 t^4+2 t^5-2 t^6-5 t^7+t^8
5,undetermined,5.3169,10,1-7 t+10 t^2-5 t^3-5 t^4+11 t^5-5 t^6-5 t^7+10 t^8-7 t^9+t^10
5,undetermined,5.31696,6,1-6 t+3 t^2+3 t^3+3 t^4-6 t^5+t^6
5,undetermined,5.31768,8,1-4 t-5 t^2-9 t^3-7 t^4-9 t^5-5 t^6-4 t^7+t^8
5,undetermined,5.31804,10,1-6 t+3 t^2+4 t^3-4 t^4+3 t^5-4 t^6+4 t^7+3 t^8-6 t^9+t^10
5,undetermined,5.31824,8,1-5 t-t^2-3 t^3-3 t^4-3 t^5-t^6-5 t^7+t^8
5,undetermined,5.32011,8,1-5 t-2 t^2+t^3+3 t^4+t^5-2 t^6-5 t^7+t^8
5,undetermined,5.32042,10,1-6 t+4 t^2-t^3-7 t^4+9 t^5-7 t^6-t^7+4 t^8-6 t^9+t^10
5,undetermined,5.32068,8,1-6 t+4 t^2-2 t^3-2 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.32134,8,1-5 t-t^2-4 t^3+2 t^4-4 t^5-t^6-5 t^7+t^8
5,undetermined,5.32167,10,1-4 t-7 t^2-5 t^5-7 t^8-4 t^9+t^10
5,undetermined,5.32224,8,1-6 t+5 t^2-9 t^3+10 t^4-9 t^5+5 t^6-6 t^7+t^8
5,undetermined,5.32242,10,1-6 t+3 t^2+4 t^3-4 t^4-4 t^6+4 t^7+3 t^8-6 t^9+t^10
5,undetermined,5.32249,8,1-5 t-9 t^3+t^4-9 t^5-5 t^7+t^8
5,undetermined,5.32263,10,1-5 t-t^2-3 t^3-4 t^4-t^5-4 t^6-3 t^7-t^8-5 t^9+t^10
5,undetermined,5.32266,8,1-4 t-5 t^2-9 t^3-8 t^4-9 t^5-5 t^6-4 t^7+t^8
5,undetermined,5.32356,6,1-5 t-9 t^3-5 t^5+t^6
5,undetermined,5.32375,10,1-5 t-2 t^2+2 t^3-2 t^4-4 t^5-2 t^6+2 t^7-2 t^8-5 t^9+t^10
5,undetermined,5.32432,6,1-5 t-2 t^2+2 t^3-2 t^4-5 t^5+t^6
5,undetermined,5.3245,8,1-6 t+4 t^2-3 t^3+5 t^4-3 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.32475,10,1-5 t-2 t^2+t^3+t^4+7 t^5+t^6+t^7-2 t^8-5 t^9+t^10
5,undetermined,5.32576,10,1-6 t+4 t^2-2 t^3-2 t^4+6 t^5-2 t^6-2 t^7+4 t^8-6 t^9+t^10
5,undetermined,5.32577,8,1-6 t+5 t^2-8 t^3+4 t^4-8 t^5+5 t^6-6 t^7+t^8
5,undetermined,5.32578,10,1-6 t+3 t^2+3 t^3+2 t^4-7 t^5+2 t^6+3 t^7+3 t^8-6 t^9+t^10
5,undetermined,5.32605,10,1-7 t+10 t^2-6 t^3+t^4+t^5+t^6-6 t^7+10 t^8-7 t^9+t^10
5,undetermined,5.3261,8,1-4 t-7 t^2-t^3+4 t^4-t^5-7 t^6-4 t^7+t^8
5,undetermined,5.32617,8,1-7 t+10 t^2-6 t^3+2 t^4-6 t^5+10 t^6-7 t^7+t^8
5,undetermined,5.32673,10,1-4 t-6 t^2-4 t^3-7 t^4-9 t^5-7 t^6-4 t^7-6 t^8-4 t^9+t^10
5,undetermined,5.32744,8,1-5 t-t^2-4 t^3+t^4-4 t^5-t^6-5 t^7+t^8
5,undetermined,5.32751,8,1-8 t+18 t^2-24 t^3+25 t^4-24 t^5+18 t^6-8 t^7+t^8
5,undetermined,5.32813,8,1-6 t+4 t^2-2 t^3-t^4-2 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.32831,10,1-5 t-2 t^2+t^3+t^4+4 t^5+t^6+t^7-2 t^8-5 t^9+t^10
5,undetermined,5.32944,8,1-4 t-6 t^2-5 t^3-3 t^4-5 t^5-6 t^6-4 t^7+t^8
5,undetermined,5.32948,6,1-7 t+11 t^2-13 t^3+11 t^4-7 t^5+t^6
5,undetermined,5.32973,10,1-6 t+5 t^2-10 t^3+14 t^4-9 t^5+14 t^6-10 t^7+5 t^8-6 t^9+t^10
5,undetermined,5.33004,10,1-7 t+11 t^2-14 t^3+18 t^4-19 t^5+18 t^6-14 t^7+11 t^8-7 t^9+t^10
5,undetermined,5.33036,8,1-5 t-t^2-3 t^3-5 t^4-3 t^5-t^6-5 t^7+t^8
5,undetermined,5.33125,10,1-7 t+9 t^2+t^3-10 t^4+11 t^5-10 t^6+t^7+9 t^8-7 t^9+t^10
5,undetermined,5.33139,8,1-4 t-7 t^2-t^3+3 t^4-t^5-7 t^6-4 t^7+t^8
5,undetermined,5.33198,8,1-6 t+4 t^2-3 t^3+4 t^4-3 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.33237,10,1-4 t-7 t^2-2 t^3+6 t^4+8 t^5+6 t^6-2 t^7-7 t^8-4 t^9+t^10
5,undetermined,5.33254,8,1-4 t-5 t^2-9 t^3-10 t^4-9 t^5-5 t^6-4 t^7+t^8
5,undetermined,5.33293,8,1-6 t+5 t^2-8 t^3+3 t^4-8 t^5+5 t^6-6 t^7+t^8
5,undetermined,5.33349,8,1-5 t-t^2-4 t^3-4 t^5-t^6-5 t^7+t^8
5,undetermined,5.33378,8,1-7 t+9 t^2+t^3-9 t^4+t^5+9 t^6-7 t^7+t^8
5,undetermined,5.33419,10,1-5 t-2 t^2+t^3+t^4-t^5+t^6+t^7-2 t^8-5 t^9+t^10
5,undetermined,5.33422,8,1-5 t-9 t^3-t^4-9 t^5-5 t^7+t^8
5,undetermined,5.33453,8,1-4 t-6 t^2-5 t^3-4 t^4-5 t^5-6 t^6-4 t^7+t^8
5,undetermined,5.33527,8,1-7 t+10 t^2-6 t^3+t^4-6 t^5+10 t^6-7 t^7+t^8
5,undetermined,5.33552,8,1-6 t+4 t^2-2 t^3-2 t^4-2 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.33587,8,1-6 t+4 t^2-4 t^3+9 t^4-4 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.33665,6,1-6 t+4 t^2-3 t^3+4 t^4-6 t^5+t^6
5,undetermined,5.33745,8,1-4 t-5 t^2-9 t^3-11 t^4-9 t^5-5 t^6-4 t^7+t^8
5,undetermined,5.33794,8,1-7 t+12 t^2-20 t^3+21 t^4-20 t^5+12 t^6-7 t^7+t^8
5,undetermined,5.33811,10,1-6 t+4 t^2-3 t^3+3 t^4-2 t^5+3 t^6-3 t^7+4 t^8-6 t^9+t^10
5,undetermined,5.3382,8,1-3 t-9 t^2-15 t^3-16 t^4-15 t^5-9 t^6-3 t^7+t^8
5,undetermined,5.33831,8,1-6 t+3 t^2+4 t^3-7 t^4+4 t^5+3 t^6-6 t^7+t^8
5,undetermined,5.33896,8,1-5 t-2 t^2+t^3+t^5-2 t^6-5 t^7+t^8
5,undetermined,5.33939,8,1-6 t+4 t^2-3 t^3+3 t^4-3 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.33959,8,1-4 t-6 t^2-5 t^3-5 t^4-5 t^5-6 t^6-4 t^7+t^8
5,undetermined,5.34002,6,1-5 t-t^2-4 t^3-t^4-5 t^5+t^6
5,undetermined,5.34103,10,1-5 t-t^2-6 t^3+8 t^4+2 t^5+8 t^6-6 t^7-t^8-5 t^9+t^10
5,undetermined,5.34123,10,1-5 t-3 t^2+6 t^3+2 t^4-3 t^5+2 t^6+6 t^7-3 t^8-5 t^9+t^10
5,undetermined,5.34233,6,1-4 t-6 t^2-5 t^3-6 t^4-4 t^5+t^6
5,undetermined,5.34234,10,1-5 t-2 t^2+t^3+t^4-8 t^5+t^6+t^7-2 t^8-5 t^9+t^10
5,undetermined,5.34241,10,1-5 t-2 t^2+t^3-t^4+3 t^5-t^6+t^7-2 t^8-5 t^9+t^10
5,undetermined,5.34268,8,1-5 t-t^2-5 t^3+4 t^4-5 t^5-t^6-5 t^7+t^8
5,undetermined,5.3433,8,1-6 t+4 t^2-4 t^3+8 t^4-4 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.34371,10,1-6 t+4 t^2-3 t^3+t^4+5 t^5+t^6-3 t^7+4 t^8-6 t^9+t^10
5,undetermined,5.34377,8,1-6 t+5 t^2-9 t^3+7 t^4-9 t^5+5 t^6-6 t^7+t^8
5,undetermined,5.34428,10,1-4 t-7 t^2-2 t^3+4 t^4+7 t^5+4 t^6-2 t^7-7 t^8-4 t^9+t^10
5,undetermined,5.34463,8,1-4 t-6 t^2-5 t^3-6 t^4-5 t^5-6 t^6-4 t^7+t^8
5,undetermined,5.34483,10,1-5 t-3 t^2+6 t^3+2 t^4-6 t^5+2 t^6+6 t^7-3 t^8-5 t^9+t^10
5,undetermined,5.34516,8,1-5 t-2 t^2+t^3-t^4+t^5-2 t^6-5 t^7+t^8
5,undetermined,5.34549,8,1-5 t-t^2-4 t^3-2 t^4-4 t^5-t^6-5 t^7+t^8
5,undetermined,5.3458,8,1-5 t-9 t^3-3 t^4-9 t^5-5 t^7+t^8
5,undetermined,5.34605,10,1-6 t+3 t^2+3 t^3-2 t^4+t^5-2 t^6+3 t^7+3 t^8-6 t^9+t^10
5,undetermined,5.34633,8,1-7 t+12 t^2-20 t^3+20 t^4-20 t^5+12 t^6-7 t^7+t^8
5,undetermined,5.34698,10,1-5 t-2 t^2+4 t^4+4 t^6-2 t^8-5 t^9+t^10
5,undetermined,5.34724,10,1-6 t+4 t^2-2 t^3-5 t^4+7 t^5-5 t^6-2 t^7+4 t^8-6 t^9+t^10
5,undetermined,5.3476,10,1-5 t-2 t^2+3 t^4+5 t^5+3 t^6-2 t^8-5 t^9+t^10
5,undetermined,5.34771,10,1-4 t-7 t^2-t^3-3 t^5-t^7-7 t^8-4 t^9+t^10
5,undetermined,5.34825,8,1-5 t-t^2-3 t^3-8 t^4-3 t^5-t^6-5 t^7+t^8
5,undetermined,5.34846,8,1-5 t-2 t^2+4 t^4-2 t^6-5 t^7+t^8
5,undetermined,5.34905,8,1-7 t+10 t^2-7 t^3+5 t^4-7 t^5+10 t^6-7 t^7+t^8
5,undetermined,5.34995,8,1-7 t+11 t^2-14 t^3+15 t^4-14 t^5+11 t^6-7 t^7+t^8
5,undetermined,5.35012,8,1-6 t+4 t^2-2 t^3-4 t^4-2 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.35054,8,1-3 t-9 t^2-15 t^3-19 t^4-15 t^5-9 t^6-3 t^7+t^8
5,undetermined,5.35066,8,1-6 t+4 t^2-4 t^3+7 t^4-4 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.35083,8,1-6 t+5 t^2-9 t^3+6 t^4-9 t^5+5 t^6-6 t^7+t^8
5,undetermined,5.35115,10,1-6 t+4 t^2-4 t^3+7 t^4-5 t^5+7 t^6-4 t^7+4 t^8-6 t^9+t^10
5,undetermined,5.35117,8,1-2 t-12 t^2-25 t^3-31 t^4-25 t^5-12 t^6-2 t^7+t^8
5,undetermined,5.35131,8,1-5 t-2 t^2+t^3-2 t^4+t^5-2 t^6-5 t^7+t^8
5,undetermined,5.35143,8,1-5 t-t^2-4 t^3-3 t^4-4 t^5-t^6-5 t^7+t^8
5,undetermined,5.35176,10,1-4 t-6 t^2-5 t^3-7 t^4-7 t^5-7 t^6-5 t^7-6 t^8-4 t^9+t^10
5,undetermined,5.35233,8,1-4 t-6 t^2-6 t^3-2 t^4-6 t^5-6 t^6-4 t^7+t^8
5,undetermined,5.35339,8,1-6 t+3 t^2+4 t^3-9 t^4+4 t^5+3 t^6-6 t^7+t^8
5,undetermined,5.35403,8,1-6 t+4 t^2-3 t^3+t^4-3 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.35463,4,1-5 t-t^2-5 t^3+t^4
5,undetermined,5.35506,8,1-4 t-7 t^2-2 t^3+4 t^4-2 t^5-7 t^6-4 t^7+t^8
5,undetermined,5.3556,10,1-4 t-7 t^2-3 t^3+6 t^4+13 t^5+6 t^6-3 t^7-7 t^8-4 t^9+t^10
5,undetermined,5.35578,10,1-5 t-2 t^2+t^4+9 t^5+t^6-2 t^8-5 t^9+t^10
5,undetermined,5.35603,10,1-6 t+3 t^2+3 t^3-4 t^4+5 t^5-4 t^6+3 t^7+3 t^8-6 t^9+t^10
5,undetermined,5.35733,6,1-5 t-2 t^2+t^3-2 t^4-5 t^5+t^6
5,undetermined,5.35743,8,1-5 t-2 t^2+t^3-3 t^4+t^5-2 t^6-5 t^7+t^8
5,undetermined,5.35797,6,1-6 t+3 t^2+2 t^3+3 t^4-6 t^5+t^6
5,undetermined,5.35855,10,1-5 t-4 t^2+11 t^3+3 t^4-13 t^5+3 t^6+11 t^7-4 t^8-5 t^9+t^10
5,undetermined,5.35857,8,1-7 t+11 t^2-14 t^3+14 t^4-14 t^5+11 t^6-7 t^7+t^8
5,undetermined,5.35922,10,1-5 t-2 t^2+t^4+6 t^5+t^6-2 t^8-5 t^9+t^10
5,undetermined,5.36022,10,1-6 t+3 t^2+3 t^3-4 t^4+2 t^5-4 t^6+3 t^7+3 t^8-6 t^9+t^10
5,undetermined,5.36034,8,1-5 t-10 t^3-10 t^5-5 t^7+t^8
5,undetermined,5.36075,8,1-5 t-2 t^2+2 t^4-2 t^6-5 t^7+t^8
5,undetermined,5.36083,8,1-6 t+3 t^2+4 t^3-10 t^4+4 t^5+3 t^6-6 t^7+t^8
5,undetermined,5.36125,8,1-6 t+4 t^2-3 t^3-3 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.36165,8,1-6 t+5 t^2-10 t^3+10 t^4-10 t^5+5 t^6-6 t^7+t^8
5,undetermined,5.3623,8,1-4 t-6 t^2-6 t^3-4 t^4-6 t^5-6 t^6-4 t^7+t^8
5,undetermined,5.36319,8,1-5 t-t^2-4 t^3-5 t^4-4 t^5-t^6-5 t^7+t^8
5,undetermined,5.36326,8,1-7 t+11 t^2-15 t^3+19 t^4-15 t^5+11 t^6-7 t^7+t^8
5,undetermined,5.3637,10,1-6 t+3 t^2+2 t^3+2 t^4-5 t^5+2 t^6+2 t^7+3 t^8-6 t^9+t^10
5,undetermined,5.36417,10,1-6 t+4 t^2-3 t^3-t^4+t^5-t^6-3 t^7+4 t^8-6 t^9+t^10
5,undetermined,5.36425,8,1-4 t-5 t^2-10 t^3-11 t^4-10 t^5-5 t^6-4 t^7+t^8
5,undetermined,5.36478,8,1-6 t+5 t^2-9 t^3+4 t^4-9 t^5+5 t^6-6 t^7+t^8
5,undetermined,5.36515,8,1-8 t+18 t^2-25 t^3+27 t^4-25 t^5+18 t^6-8 t^7+t^8
5,undetermined,5.3652,10,1-7 t+9 t^2-8 t^4+9 t^5-8 t^6+9 t^8-7 t^9+t^10
5,undetermined,5.36521,8,1-6 t+4 t^2-4 t^3+5 t^4-4 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.36642,8,1-5 t-t^2-5 t^3-5 t^5-t^6-5 t^7+t^8
5,undetermined,5.36684,8,1-5 t-2 t^2+t^4-2 t^6-5 t^7+t^8
5,undetermined,5.36842,8,1-6 t+4 t^2-3 t^3-t^4-3 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.36902,6,1-4 t-6 t^2-6 t^3-6 t^4-4 t^5+t^6
5,undetermined,5.36925,10,1-7 t+11 t^2-14 t^3+12 t^4-10 t^5+12 t^6-14 t^7+11 t^8-7 t^9+t^10
5,undetermined,5.36953,8,1-5 t-2 t^2+t^3-5 t^4+t^5-2 t^6-5 t^7+t^8
5,undetermined,5.37021,8,1-5 t-2 t^2-t^3+6 t^4-t^5-2 t^6-5 t^7+t^8
5,undetermined,5.37065,10,1-7 t+10 t^2-7 t^3+t^4+3 t^5+t^6-7 t^7+10 t^8-7 t^9+t^10
5,undetermined,5.37085,10,1-6 t+4 t^2-2 t^3-8 t^4+6 t^5-8 t^6-2 t^7+4 t^8-6 t^9+t^10
5,undetermined,5.37154,10,1-6 t+4 t^2-4 t^3+5 t^4-9 t^5+5 t^6-4 t^7+4 t^8-6 t^9+t^10
5,undetermined,5.37168,6,1-5 t-t^2-5 t^3-t^4-5 t^5+t^6
5,undetermined,5.37217,8,1-4 t-6 t^2-6 t^3-6 t^4-6 t^5-6 t^6-4 t^7+t^8
5,undetermined,5.37239,8,1-6 t+4 t^2-4 t^3+4 t^4-4 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.37284,10,1-5 t-3 t^2+5 t^3+2 t^4-t^5+2 t^6+5 t^7-3 t^8-5 t^9+t^10
5,undetermined,5.37293,10,1-5 t-2 t^2-t^4+5 t^5-t^6-2 t^8-5 t^9+t^10
5,undetermined,5.37334,10,1-4 t-7 t^2-2 t^3-t^5-2 t^7-7 t^8-4 t^9+t^10
5,undetermined,5.37436,10,1-6 t+4 t^2-4 t^3+3 t^4+3 t^6-4 t^7+4 t^8-6 t^9+t^10
5,undetermined,5.37552,4,1-7 t+10 t^2-7 t^3+t^4
5,undetermined,5.37627,8,1-5 t-2 t^2-t^3+5 t^4-t^5-2 t^6-5 t^7+t^8
5,undetermined,5.37632,10,1-5 t-3 t^2+5 t^3+2 t^4-4 t^5+2 t^6+5 t^7-3 t^8-5 t^9+t^10
5,undetermined,5.37641,8,1-6 t+4 t^2-5 t^3+9 t^4-5 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.37643,8,1-6 t+3 t^2+2 t^3-t^4+2 t^5+3 t^6-6 t^7+t^8
5,undetermined,5.37644,8,1-4 t-5 t^2-11 t^3-8 t^4-11 t^5-5 t^6-4 t^7+t^8
5,undetermined,5.37663,10,1-5 t-2 t^2+t^3-5 t^4-5 t^5-5 t^6+t^7-2 t^8-5 t^9+t^10
5,undetermined,5.37694,10,1-6 t+2 t^2+8 t^3-3 t^4-5 t^5-3 t^6+8 t^7+2 t^8-6 t^9+t^10
5,undetermined,5.37707,6,1-3 t-10 t^2-13 t^3-10 t^4-3 t^5+t^6
5,undetermined,5.37807,8,1-5 t-t^2-5 t^3-2 t^4-5 t^5-t^6-5 t^7+t^8
5,undetermined,5.37889,8,1-5 t-2 t^2-t^4-2 t^6-5 t^7+t^8
5,undetermined,5.37963,8,1-6 t+3 t^2+3 t^3-7 t^4+3 t^5+3 t^6-6 t^7+t^8
5,undetermined,5.37981,10,1-5 t-t^2-4 t^3-8 t^4-2 t^5-8 t^6-4 t^7-t^8-5 t^9+t^10
5,undetermined,5.38026,8,1-7 t+11 t^2-15 t^3+17 t^4-15 t^5+11 t^6-7 t^7+t^8
5,undetermined,5.38194,8,1-4 t-6 t^2-6 t^3-8 t^4-6 t^5-6 t^6-4 t^7+t^8
5,undetermined,5.38253,10,1-6 t+3 t^2+2 t^3-t^4-2 t^5-t^6+2 t^7+3 t^8-6 t^9+t^10
5,undetermined,5.38257,8,1-6 t+4 t^2-3 t^3-3 t^4-3 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.3833,8,1-5 t-3 t^2+4 t^3+5 t^4+4 t^5-3 t^6-5 t^7+t^8
5,undetermined,5.38361,8,1-7 t+12 t^2-21 t^3+21 t^4-21 t^5+12 t^6-7 t^7+t^8
5,undetermined,5.38383,8,1-5 t-t^2-5 t^3-3 t^4-5 t^5-t^6-5 t^7+t^8
5,undetermined,5.3847,10,1-5 t-2 t^2-2 t^4-2 t^6-2 t^8-5 t^9+t^10
5,undetermined,5.38486,8,1-5 t-2 t^2-2 t^4-2 t^6-5 t^7+t^8
5,undetermined,5.3859,8,1-4 t-5 t^2-11 t^3-10 t^4-11 t^5-5 t^6-4 t^7+t^8
5,undetermined,5.38652,10,1-7 t+9 t^2-t^3-4 t^4+3 t^5-4 t^6-t^7+9 t^8-7 t^9+t^10
5,undetermined,5.38658,8,1-6 t+4 t^2-4 t^3+2 t^4-4 t^5+4 t^6-6 t^7+t^8
5,undetermined,5.38679,8,1-4 t-6 t^2-6 t^3-9 t^4-6 t^5-6 t^6-4 t^7+t^8
5,undetermined,5.38721,10,1-6 t+4 t^2-5 t^3+7 t^4-3 t^5+7 t^6-5 t^7+4 t^8-6 t^9+t^10
5,undetermined,5.38919,8,1-6 t+5 t^2-10 t^3+6 t^4-10 t^5+5 t^6-6 t^7+t^8
5,undetermined,5.38949,8,1-5 t-3 t^2+4 t^3+4 t^4+4 t^5-3 t^6-5 t^7+t^8
5,undetermined,5.38957,6,1-5 t-2 t^2-2 t^4-5 t^5+t^6
